"Department of Transportation","Transportation","State Agencies",
"Corporations","Business and Consumers",,
"Contracts","Business and Consumers",,
"Consumer Protection","Business and Consumers",,
"Building Codes","Housing and Property",,
"Benefits/Claims","Legal Issues",,
"Alcoholic Beverages","Legal Issues",,
"Alcoholic Beverage Control Commission","Legal Issues",,
"Abortion","Reproductive Issues",,
"Working Conditions","Labor and Employment",,
"Wildlife","Animal Rights and Wildlife Issues",,
"Uniform Probate Code","Legal Issues",,
"Unemployment Compensation","Labor and Employment",,
"Trusts","Commerce",,
"Transportation Fund","Transportation",,
"Telephone","Technology and Communication",,
"Telecommunications","Technology and Communication",,
"Signs","Other",,
"Security Licensing","Legal Issues",,
"Recycling","Environmental",,
"Public Transit Districts","Transportation",,
"Public Officers","Public Services",,
"Oil and Gas","Energy",,
"Motor Fuel and Special Fuel Taxes","Transportation","Energy","Budget, Spending, and Taxes"
"Motor Carrier Regulation","Transportation",,
"Local Government Controlled Districts","Municipal and County Issues",,
"Limited Purpose Local Government Entities","Municipal and County Issues",,
"Labor Commission","Labor and Employment",,
"Juveniles","Family and Children Issues",,
"Internet","Technology and Communication",,
"Indian Affairs","Indigenous Peoples",,
"Impact Fees","Legal Issues",,
"Government Purchasing","Budget, Spending, and Taxes",,
"Fraud","Crime",,
"Electronic Privacy","Technology and Communication",,
"Department of Human Services","State Agencies",,
"Department of Commerce","Commerce","State Agencies",
"Court Procedure","Judiciary",,
"Corporate Tax","Business and Consumers","Budget, Spending, and Taxes",
"Committees","Legislative Affairs",,
"Child Welfare","Family and Children Issues",,
"Child Care","Family and Children Issues",,
"Charities","Other",,
"Board of Pardons and Parole","Crime",,
"Attorneys","Judiciary",,
"Archives","Other",,
"Arbitration\Mediation","Legal Issues",,
"Zoning","Housing and Property",,
"Volunteer Workers","Other",,
"Underground Storage Tanks","Other",,
"Trusts and Estates","Legal Issues",,
"Tourism","Recreation","Commerce",
"Tobacco Tax","Budget, Spending, and Taxes",,
"Sunset Legislation","Legislative Affairs",,
"Statutes (Title 68)","Legislative Affairs",,
"Severance Tax","Budget, Spending, and Taxes",,
"School Safety","Education",,
"Rural Development","Commerce",,
"Retirement and Independent Entities","Labor and Employment","Senior Issues",
"Restitution","Legal Issues",,
"Regional Workforce Services Areas","Labor and Employment",,
"Railroads","Transportation",,
"Publications","Other",,
"Public Service Commission","Public Services",,
"Public Assistance","Public Services",,
"Property and Casualty Insurance","Housing and Property","Insurance",
"Pedestrian Safety","Health","Transportation",
"Pawnshops","Business and Consumers",,
"Partnerships","Business and Consumers",,
"Parks","Public Services",,
"Off-highway Vehicles","Transportation",,
"Nuisances","Legal Issues",,
"Natural Gas","Energy",,
"Motorcycles","Transportation",,
"Mortgage","Housing and Property",,
"Miners","Labor and Employment",,
"Mental Health Professional","Health",,
"Medical Assistance Programs","Health",,
"Mass Media","Technology and Communication",,
"Marriage / Divorce","Family and Children Issues",,
"Local Boards of Education","Education",,
"Legislative Department - Const. Art. VI","Legislative Affairs",,
"Interlocal Cooperation Entities","Municipal and County Issues",,
"Initiatives \ Referendums","Campaign Finance and Election Issues","Government Reform",
"Housing","Housing and Property",,
"Hotels and Hotel Keepers","Business and Consumers",,
"History","Arts and Humanities",,
"Government Records","Government Reform",,
"Family Employment Program-Cash Assistance","Labor and Employment","Family and Children Issues",
"Executive Branch","Executive Branch",,
"Electronic Transactions","Technology and Communication","Commerce",
"Electricity","Energy",,
"Easements","Business and Consumers",,
"Division of Child and Family Services","Family and Children Issues","State Agencies",
"Department of Financial Institutions","Commerce","State Agencies",
"Department of Environmental Quality","Environmental","State Agencies",
"Department of Corrections","Crime","State Agencies",
"Dairy","Agriculture and Food",,
"Criminal Identification","Crime",,
"Credit","Commerce",,
"Court Rules","Judiciary",,
"Consumer Credit","Business and Consumers",,
"Community Impact Alleviation","Other",,
"Collection Agencies","Business and Consumers",,
"Code of Criminal Procedure","Crime",,
"Child Support","Family and Children Issues","Legal Issues",
"Child Restraints","Family and Children Issues",,
"Child Custody \ Parent-Time","Family and Children Issues",,
"Capitol Hill","Federal, State, and Local Relations",,
"Capital Punishment","Crime",,
"Bicycles","Transportation",,
"Assessment Area","Other",,
"Asbestos","Health",,
"Arts","Arts and Humanities",,
"Antidiscrimination","Civil Liberties and Civil Rights",,
"Air","Environmental",,
"Administrative Rules and Procedures","Other",,
"Abuse","Crime",,
"Abuse","Crime",,
