"Human Services--Medical Assistance (I0905)","Health","Public Services",
"Taxation--Sales (I0800)","Budget, Spending, and Taxes","Commerce",
"Disabilities, Persons with (I0380)","Health","Labor and Employment",
"Disaster Preparedness & Relief (I0211)","Public Services",,
"Minors--Health & Safety (I0533)","Health","Family and Children Issues",
"STATE HEALTH SERVICES, DEPARTMENT OF (V0463)","State Agencies","Health",
"Special Districts & Authorities--Municipal Utility Districts (I0009)","Municipal and County Issues","Public Services",
"Fire Fighters & Police--General (I0370)","Public Services","Crime",
"Education--Primary & Secondary--Finance (I0250)","Education","Budget, Spending, and Taxes",
"PUBLIC SAFETY, DEPARTMENT OF (V0251)","State Agencies","Public Services",
"Financial--General (I0365)","Budget, Spending, and Taxes",,
"EDUCATION, COMMISSIONER OF (V9954)","State Agencies","Education",
"INTERNET (S0130)","Technology and Communication",,
"INSURANCE, COMMISSIONER OF (V0396)","Insurance","State Agencies",
"Transportation--Miscellaneous (I0824)","Transportation",,
"Mental Health & Mental Retardation (I0530)","Health",,
"Economic & Industrial Development--General (I0214)","Commerce","Business and Consumers",
"Property Interests--Homestead (I0616)","Housing and Property",,
"Vehicles & Traffic--Rules of Road (I0860)","Transportation",,
"Education--Primary & Secondary--Teachers (I0242)","Education",,
"Legislature (I0520)","Legislative Affairs",,
"Health--Other Diseases & Medical Conditions (I0383)","Health",,
"Fees & Other Nontax Revenue--Local (I0361)","Budget, Spending, and Taxes",,
"Education--Higher--Finance (I0232)","Education","Budget, Spending, and Taxes",
"Charitable & Nonprofit Organizations (I0055)","Other",,
"PHYSICIANS (S1282)","Health",,
"Environment--Air (I0325)","Environmental",,
"Taxation--Franchise (I0807)","Budget, Spending, and Taxes","Commerce",
"PEACE OFFICERS (S0007)","Crime",,
"Education--Higher--Tuition (I0233)","Education",,
"Resolutions--Legislative Policy (I0685)","Legislative Affairs",,
"Courts--Judges (I0140)","Judiciary",,
"Insurance--Insurers & Agents (I0425)","Insurance",,
"PUBLIC UTILITY COMMISSION (V0023)","State Agencies","Public Services",
"Vehicles & Traffic--Vehicle Registration (I0845)","Transportation",,
"Energy--Conservation (I0317)","Energy",,
"State Employees (I0626)","State Agencies","Labor and Employment",
"Oil & Gas (I0545)","Energy",,
"Crimes--Miscellaneous (I0200)","Crime",,
"EDUCATION AGENCY, TEXAS (V9941)","State Agencies","Education",
"Family--Parent & Child (I0355)","Family and Children Issues",,
"Agriculture (I0020)","Agriculture and Food",,
"State Finances--Appropriations (I0746)","State Agencies",,
"Safety (I0740)","Other",,
"Education--Primary & Secondary--Curriculum (I0228)","Education",,
"Education--Primary & Secondary--Other School Personnel (I0246)","Education",,
"Education--Higher--Student Financial Aid (I0235)","Education",,
"Special Districts & Authorities--Groundwater Conserve Dist. (I0013)","Environmental",,
"Housing--General (I0405)","Housing and Property",,
"Corrections--Parole, Probation & Pardons (I0093)","Crime",,
"Corrections--Jails & Prisons (I0092)","Crime","State Agencies",
"Alcoholic Beverage Regulation (I0025)","Legal Issues",,
"Amusements, Games, Sports (I0034)","Recreation",,
"Crimes--Against Persons--Sexual (I0171)","Crime",,
"Property Interests--Mortgages & Liens (I0605)","Housing and Property",,
"Courts--County & Statutory (I0115)","Judiciary",,
"Governor (I0375)","Executive Branch",,
"Special Districts & Authorities--Hospital (I0750)","Health",,
"Open Records (I0548)","Other",,
"Political Subdivisions (I0588)","Campaign Finance and Election Issues",,
"Human Services--Child Services (I0895)","Family and Children Issues",,
"Fees & Other Nontax Revenue--State (I0362)","Budget, Spending, and Taxes",,
"FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461)","State Agencies","Family and Children Issues",
"County Government--Land Use & Zoning (I0098)","Municipal and County Issues","Housing and Property",
"Elections--Administration (I0277)","Campaign Finance and Election Issues",,
"Consumer Protection (I0080)","Business and Consumers",,
"Education--Primary & Secondary--Discipline (I0244)","Education",,
"Animals (I0035)","Animal Rights and Wildlife Issues",,
"Aging (I0015)","Senior Issues",,
"Vehicles & Traffic--Driver's Licenses (I0840)","Transportation",,
"Insurance--General (I0445)","Insurance",,
"Courts--District (I0120)","Judiciary",,
"Resolutions--Conf. Comm. Reports (I0693)","Resolutions",,
"Taxation--Property-Assessment & Collection (I0798)","Budget, Spending, and Taxes","Housing and Property",
"MEDICAID (S4885)","Health",,
"Aliens (I0032)","Immigration",,
"State Agencies, Boards & Commissions--Newly Proposed (I0773)","State Agencies",,
"Property Interests--Eminent Domain (I0615)","Housing and Property",,
"Utilities--General (I0830)","Public Services",,
"Public Lands, Buildings & Resources (I0630)","Public Services",,
"CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)","Crime",,
"Utilities--Water & Sewer (I0002)","Public Services",,
"Family--Child Protection (I0351)","Family and Children Issues",,
"Ethics (I0345)","Legal Issues",,
"Education--Higher--General (I0231)","Education",,
"Hospitals (I0400)","Health",,
"County Government--Finance (I0097)","Municipal and County Issues","Budget, Spending, and Taxes",
"County Government--Employees/Officers (I0095)","Municipal and County Issues","Labor and Employment",
"BUILDING CONSTRUCTION (S0426)","Housing and Property","Business and Consumers",
"Human Services--General (I0920)","Public Services",,
"Education--Primary & Secondary--Admission & Attendance (I0227)","Education",,
"Weapons (I0887)","Guns",,
"Insurance--Property & Casualty (I0442)","Insurance",,
"Health--Emergency Services & Personnel (I0384)","Health",,
"ATTORNEY GENERAL (V2811)","Executive Branch",,
"SECRETARY OF STATE (V0042)","Executive Branch",,
"Protection of Personal Information (I0003)","Other",,
"Labor--Management Relations (I0465)","Labor and Employment",,
"Elections--Registration & Suffrage (I0265)","Campaign Finance and Election Issues",,
"MEDICINE & PRESCRIPTION DRUGS (S7338)","Health",,
"Sunset Bills (I0772)","Legislative Affairs",,
"WORKFORCE COMMISSION, TEXAS (V0470)","Labor and Employment",,
"Resolutions--Welcoming (I0722)","Resolutions",,
"Crimes--Against Persons--General (I0170)","Crime",,
"Taxation--General (I0815)","Budget, Spending, and Taxes",,
"RENEWABLE ENERGY (S0611)","Energy",,
"MANDATORY & COMMUNITY SUPERVISION (S2314)","Other",,
"EDUCATION, STATE BOARD OF (V0086)","Education",,
"HOUSING & COMMUNITY AFFAIRS, TEXAS DEPARTMENT OF (V0008)","State Agencies","Housing and Property",
"Environment--General (I0340)","Environmental",,
"Water--General (I0885)","Environmental","Public Services",
"City Government--Land Use & Zoning (I0064)","Municipal and County Issues",,
"Juvenile Boards & Officers (I0450)","Crime","Family and Children Issues",
"Taxation--School District (I0785)","Education","Budget, Spending, and Taxes",
"Salaries & Expenses (I0745)","Budget, Spending, and Taxes",,
"CRIMINAL RECORDS (S0008)","Crime",,
"AGING & DISABILITY SERVICES, DEPARTMENT OF (V0462)","Senior Issues",,
"Purchasing--State (I0643)","Budget, Spending, and Taxes",,
"Education--Higher--Admission & Attendance (I0257)","Education",,
"Courts--General (I0160)","Judiciary",,
"Vehicles & Traffic--DWI & DUID (I0863)","Transportation",,
"Transportation--Mass Transit (I0823)","Transportation",,
"Retirement Systems--Teachers (I0726)","Education","Labor and Employment",
"Labor--Workforce Development (I0495)","Labor and Employment",,
"Health--Children's Insurance (I0388)","Health","Insurance",
"Elections--Campaign Financing (I0290)","Campaign Finance and Election Issues",,
"TOLL ROADS & TOLL BRIDGES (S1090)","Transportation",,
"Property Interests--Property Owners Association (I0618)","Housing and Property",,
"LICENSE PLATES (S9823)","Transportation",,
"EMPLOYEE BENEFITS & LEAVE (S0452)","Labor and Employment",,
"City Government--Employees/Officers (I0061)","Municipal and County Issues",,
"Parks & Wildlife--General (I0585)","Environmental",,
"PUBLIC NOTICE (S0264)","Other",,
"Environment--Water (I0320)","Environmental",,
"Education--Primary & Secondary--Accountability (I0007)","Education",,
"Taxation--Property-Tax Rate (I0794)","Budget, Spending, and Taxes","Housing and Property",
"Labor--Workers' Compensation (I0470)","Labor and Employment",,
"IDENTIFICATION CARDS (S0074)","Other",,
"Family--Child Support (I0352)","Family and Children Issues",,
"Crimes--Against Property (I0175)","Crime","Housing and Property",
"Property Interests--Landlord & Tenant (I0610)","Housing and Property",,
"Labor--General (I0500)","Labor and Employment",,
"INSURANCE, TEXAS DEPARTMENT OF (V0006)","State Agencies","Insurance",
"CHILD HEALTH PLAN (P0025)","Health",,
"BORDER (S0045)","Immigration",,
"State Officers (I0761)","State Agencies",,
"SEXUAL OFFENDERS (S0099)","Crime",,
"Environment--Hazardous, Toxic & Nuclear Waste (I0333)","Environmental",,
"AGRICULTURE, DEPARTMENT OF (V0566)","Agriculture and Food",,
"Transportation--Railroads (I0821)","Transportation",,
"Taxation--Motor Fuels (I0809)","Budget, Spending, and Taxes","Transportation",
"Education--Higher--Student Fees (I0234)","Education",,
"City Government--Finance (I0062)","Municipal and County Issues",,
"Education--Primary & Secondary--Facilities (I0241)","Education",,
"TELEPHONES & TELEPHONE DIRECTORIES (S5657)","Technology and Communication",,
"Family--Family Violence (I0353)","Family and Children Issues","Social Issues",
"Energy--General (I0315)","Energy",,
"Education--Junior College Districts (I0225)","Education",,
"Taxation--Property-Appeal of Tax Decisions (I0796)","Budget, Spending, and Taxes","Housing and Property",
"Science & Technology (I0751)","Technology and Communication","Science and Medical Research",
"Criminal Procedure--Pretrial Procedure (I0203)","Crime",,
"Courts--Civil Procedure (I0135)","Judiciary",,
"NURSES & NURSE AIDES (S2704)","Health",,
"Human Services--Direct Assistance (I0900)","Public Services",,
"Housing--Finance (I0407)","Housing and Property",,
"Education--Primary & Secondary--Special (I0243)","Education",,
"Coastal Affairs & Beaches (I0067)","Environmental",,
"Taxation--Property-Miscellaneous (I0797)","Budget, Spending, and Taxes","Housing and Property",
"LOANS (S0117)","Commerce",,
"FORECLOSURES (S0194)","Housing and Property",,
"Environment--Solid Waste (I0330)","Environmental",,
"Education--Higher--Health Institutions (I0237)","Education",,
"Minors--Juvenile Justice (I0534)","Judiciary",,
"MEDIATION, DISPUTE RESOLUTION, & ARBITRATION (S8683)","Legal Issues",,
"Energy--Alternative Fuels (I0314)","Energy",,
"Education--Primary & Secondary--Charter Schools (I0245)","Education",,
"County Government--Roads (I0099)","Municipal and County Issues","Transportation",
"Purchasing--Local (I0644)","Municipal and County Issues","Budget, Spending, and Taxes",
"PARKS & WILDLIFE, DEPARTMENT OF (V0045)","State Agencies","Environmental",
"MEDICAL BOARD, TEXAS (V0644)","State Agencies","Health",
"Courts--Administration (I0130)","Judiciary",,
"Business & Commerce--Small Business & Minority Business (I0051)","Business and Consumers","Commerce",
"SIGNS (S0235)","Other",,
"Minors--Crimes Against (I0532)","Crime","Family and Children Issues",
"Labor--Wages (I0485)","Labor and Employment",,
"Elections--Candidates (I0280)","Campaign Finance and Election Issues",,
"EMAIL & ELECTRONIC COMMUNICATIONS (S0321)","Technology and Communication",,
"Crimes--Against Morals (I0180)","Crime",,
"Water--Development (I0875)","Environmental","Public Services",
"Vehicles & Traffic--Equipment (I0855)","Transportation",,
"Resolutions--Memorializing Congress (I0675)","Resolutions",,
"RAILROAD COMMISSION (V0089)","Transportation",,
"Property Interests--General (I0620)","Housing and Property",,
"Nursing Homes (I0539)","Health",,
"Minors--General (I0537)","Family and Children Issues",,
"Lawyers (I0515)","Judiciary",,
"Elections--Voting Systems (I0270)","Campaign Finance and Election Issues",,
"Courts--Appellate (I0125)","Judiciary",,
"Taxation--Hotel, Motel Occupancy (I0806)","Budget, Spending, and Taxes","Business and Consumers",
"Health--Privacy/Use of Information (I0389)","Health",,
"GAMBLING (S1232)","Gambling and Gaming",,
"FOSTER CARE (S0064)","Family and Children Issues",,
"Education--Primary & Secondary--Testing (I0229)","Education",,
"COMPUTERS & SOFTWARE (S2425)","Technology and Communication",,
"REINVESTMENT ZONES (S0342)","Commerce",,
"Insurance--Motor Vehicles (I0435)","Insurance",,
"EMPLOYEES RETIREMENT SYSTEM OF TEXAS (ERS) (V0471)","Labor and Employment",,
"Crimes--Capital Punishment (I0195)","Crime",,
"ALTERNATIVE EDUCATION PROGRAMS (S0283)","Education",,
"State Finances--Budget (I0747)","Budget, Spending, and Taxes",,
"POLITICAL CONTRIBUTIONS (S0114)","Campaign Finance and Election Issues",,
"Energy--Solar (I0316)","Education",,
"Education--Higher--State Coordination (I0224)","Education",,
"Corporations & Associations (I0090)","Commerce",,
"ATTORNEY'S FEES (S0202)","Legal Issues",,
"MEDICAL CARE FACILITIES (S0455)","Health",,
"LICENSING & REGULATION, TEXAS DEPARTMENT OF (V8529)","State Agencies",,
"Elections--Election Officers (I0305)","Campaign Finance and Election Issues",,
"Crimes--Drugs (I0185)","Crime",,
"ACADEMIC PERFORMANCE (S0134)","Education",,
"Utilities--Natural Gas (I0001)","Public Services",,
"Probate--Wills & Admin of Estates (I0590)","Legal Issues",,
"Labor--Unemployment (I0475)","Labor and Employment",,
"Insurance--Public Employees (I0443)","Immigration","Labor and Employment",
"Environment--Recycling (I0336)","Environmental","Public Services",
"Education--Higher--Faculty (I0236)","Education",,
"WATER DEVELOPMENT BOARD (V2481)","State Agencies","Public Services",
"Retirement Systems--State Employees (I0727)","Labor and Employment","Senior Issues",
"Probate--Guardians & Related Trusts (I0589)","Family and Children Issues",,
"Education--General (I0255)","Education",,
"ETHICS COMMISSION, TEXAS (V9939)","State Agencies",,
"Day Care (I0209)","Family and Children Issues",,
"Courts--Juries (I0145)","Judiciary",,
"CONTRACTORS & SUBCONTRACTORS (S2563)","Other",,
"CHILD ABUSE (S4256)","Crime","Family and Children Issues","Social Issues"
"Utilities--Telecommunications (I0828)","Technology and Communication","Public Services",
"STAFF DEVELOPMENT & TRAINING (S0317)","Labor and Employment",,
"Insurance--Life & Annuities (I0423)","Insurance",,
"Family--Marriage Relationship (I0350)","Family and Children Issues",,
"FINANCE COMMISSION OF TEXAS (V0133)","State Agencies","Budget, Spending, and Taxes",
"EVIDENCE (S0250)","Crime","Legal Issues",
"PHARMACIES & PHARMACISTS (S1192)","Health",,
"GIFTS & DONATIONS (S0122)","Other",,
"Criminal Procedure--Posttrial Procedure (I0206)","Crime",,
"AUDITS & AUDITORS (S4334)","Other",,
"Vehicles & Traffic--Insurance/Financial Responsibility (I0850)","Transportation",,
"Human Services--Food Programs (I0910)","Agriculture and Food","Public Services",
"Human Relations (I0410)","Social Issues",,
"BLOOD & MEDICAL TESTS (S0470)","Health",,
"TRANSPORTATION COMMISSION, TEXAS (V0040)","State Agencies","Transportation",
"Special Districts & Authorities--Water Control Improve Dist. (I0012)","Environmental","Public Services",
"LICENSING & REGULATION, TEXAS COMMISSION ON (V0383)","State Agencies",,
"IMMUNIZATIONS (S4341)","Health",,
"Health--Indigent Health Care (I0386)","Health","Welfare and Poverty",
"DRUG & ALCOHOL TESTING (S0010)","Other",,
"Parks & Wildlife--Hunting & Fishing (I0560)","Animal Rights and Wildlife Issues",,
"Holidays (I0395)","Other","Resolutions",
"FOOD (S0761)","Agriculture and Food",,
"Courts--Municipal (I0100)","Municipal and County Issues","Judiciary",
"CONTINUING EDUCATION (S0234)","Education",,
"BEXAR COUNTY (G2466)","Municipal and County Issues",,
"MAGISTRATES (S1592)","Judiciary",,
"Insurance--Life, Health & Accident (I0440)","Insurance","Health",
"Historic Preservation & Museums (I0392)","Arts and Humanities",,
"GANGS (S0154)","Crime",,
"Elections--Early Voting (I0260)","Campaign Finance and Election Issues",,
"Courts--Personnel (I0155)","Judiciary",,
"CONCEALED HANDGUNS (S0241)","Guns",,
"YOUTH COMMISSION (V0614)","Family and Children Issues",,
"Special Districts & Authorities--Navigation & Ports (I0765)","Commerce",,
"SCHOOL BUSES & SCHOOL BUS DRIVERS (S1346)","Education","Transportation",
"Property Interests--Personal Property (I0600)","Housing and Property",,
"Elections--Political Parties (I0275)","Campaign Finance and Election Issues",,
"City Government--Annexation (I0063)","Municipal and County Issues",,
"UNIVERSITY OF TEXAS SYSTEM (U0045)","Education",,
"STUDENT LOANS (S0036)","Education","Commerce",
"PRESCHOOL & PREKINDERGARTEN (S0040)","Education",,
"LEGISLATIVE BUDGET BOARD (V0161)","Budget, Spending, and Taxes","Legislative Affairs",
"INSURANCE RATES (S0525)","Insurance",,
"Criminal Procedure--Bail & Pretrial Release (I0202)","Crime",,
"Courts--Justice (I0110)","Judiciary",,
"City Government--Utilities (I0068)","Municipal and County Issues","Public Services",
"Resolutions--Corrective (I0695)","Resolutions",,
"LAW ENFORCEMENT OFFICER STANDARDS & EDUCATION, COMMN. ON (V0163)","Crime",,
"ELECTRONIC EQUIPMENT (S0554)","Other",,
"DEFERRED ADJUDICATION (S6185)","Legal Issues",,
"Courts--Prosecuting Attorneys (I0165)","Judiciary",,
"CONSERVATORSHIP (S0683)","Other",,
"VETERANS COMMISSION, TEXAS (V0016)","State Agencies",,
"SUPREME COURT (V0311)","Judiciary",,
"STATE ENERGY CONSERVATION OFFICE (V0110)","State Agencies","Energy",
"SHERIFFS (S1013)","Crime",,
"PARKING (S0448)","Transportation",,
"Open Meetings (I0546)","Other",,
"MEDICAL RECORDS (S0104)","Health",,
"Crimes--Juvenile (I0190)","Crime","Family and Children Issues",
"Crime Prevention (I0083)","Crime",,
"City Government--Roads (I0066)","Municipal and County Issues","Transportation",
"Cemeteries (I0054)","Other",,
"COMPETITIVE BIDDING (S0267)","Commerce",,
"PREGNANCY & CHILDBIRTH (S0294)","Reproductive Issues",,
"NUTRITION (S0623)","Family and Children Issues","Health",
"NATIVE AMERICANS (S0441)","Indigenous Peoples",,
"Mines & Mineral Resources (I0536)","Energy","Commerce",
"Intergovernmental Relations (I0447)","Family and Children Issues",,
"Education--Primary & Secondary--Vocational (I0240)","Education",,
"Education--Bilingual (I0213)","Education",,
"Criminal Procedure--Trial (I0204)","Crime",,
"CONDEMNATION (S0063)","Housing and Property",,
"BOATS & BOATING (S3125)","Transportation","Recreation",
"ADVERTISING (S2680)","Commerce",,
"TEXAS ENTERPRISE FUND (S0615)","Commerce",,
"TEXAS A&M UNIVERSITY SYSTEM (U0079)","Education",,
"SCHOLARSHIPS (S2123)","Education",,
"RESTRICTIVE COVENANTS (S0299)","Other",,
"RESIDENCY REQUIREMENTS (S0266)","Other",,
"NURSING, TEXAS BOARD OF (V0776)","State Agencies","Health",
"Common Carriers (I0070)","Other",,
"Alcoholism & Drug Abuse (I0030)","Other",,
"Transportation--Aviation (I0822)","Transportation",,
"State Agencies, Boards & Commissions--Admin. Procedure (I0763)","State Agencies",,
"SEXUAL ASSAULT (S4375)","Crime",,
"Religion (I0646)","Social Issues",,
"RESIDENTIAL CONSTRUCTION COMMISSION, TEXAS                   (V0349)","State Agencies","Housing and Property",
"Property Interests--Trusts (I0008)","Housing and Property",,
"PRESCRIPTIONS (S2567)","Health",,
"PARENTAL NOTIFICATION (S0319)","Family and Children Issues",,
"JUVENILE PROBATION COMMISSION, TEXAS (V0466)","State Agencies","Crime",
"Education--Primary & Secondary--Extracurricular Activities (I0247)","Education",,
"EXPUNCTION OF RECORDS (S0189)","Legal Issues",,
"DEBT (S0116)","Business and Consumers","Budget, Spending, and Taxes",
"CRIME VICTIMS (S0046)","Crime",,
"ALCOHOLIC BEVERAGE COMMISSION (V0472)","State Agencies",,
"ADMINISTRATIVE HEARINGS, STATE OFFICE OF (V0065)","State Agencies",,
"Special Districts & Authorities--River Authorities (I0011)","Environmental",,
"Parks & Wildlife--Parks (I0555)","Environmental",,
"PIPELINE SAFETY (S0437)","Public Services",,
"PHYSICIAN ASSISTANTS (S0081)","Health",,
"Interim Studies (I0448)","Other",,
"Insurance--Reform (I0420)","Insurance",,
"FIRE SAFETY & PREVENTION (S0273)","Public Services",,
"EDUCATOR CERTIFICATION, STATE BOARD FOR (V0492)","State Agencies","Education",
"Criminal Procedure--Defense Counsel (I0207)","Crime",,
"ASSISTED LIVING FACILITIES (S0617)","Health",,
"RESEARCH & DEVELOPMENT (S0135)","Science and Medical Research",,
"LOTTERY COMMISSION, TEXAS (V0454)","State Agencies",,
"INDIGENT LEGAL SERVICES (S0598)","Welfare and Poverty","Judiciary",
"Elections--Judicial (I0308)","Campaign Finance and Election Issues","Judiciary",
"Education--Higher--Textbooks (I0258)","Education",,
"ENGLISH LANGUAGE (S0168)","Other",,
"DROPOUTS & AT-RISK STUDENTS (S0088)","Education",,
"DNA (S0100)","Science and Medical Research",,
"Water--Rights (I0870)","Environmental",,
"WINDSTORM INSURANCE ASSOCIATION, TEXAS (V0508)","Insurance",,
"VEHICLE INSPECTIONS (S0352)","Transportation",,
"Special Districts & Authorities--Soil & Water Conservation (I0760)","Environmental",,
"Purchasing--General (I0642)","Other",,
"Parks & Wildlife--Licenses (I0565)","Environmental",,
"PHARMACY, TEXAS STATE BOARD OF (V0022)","Health","State Agencies",
"NUISANCES (S0012)","Other",,
"HOME HEALTH CARE (S0071)","Health","Senior Issues",
"Fire Fighters & Police--Volunteer (I0371)","Crime","Public Services",
"FRAUD (S0166)","Crime",,
"Elections--Primaries (I0285)","Campaign Finance and Election Issues",,
"DIVORCE (S3940)","Legal Issues",,
"CRIMINAL APPEALS, COURT OF (V1605)","Judiciary","Crime",
"COUNTY TAX ASSESSOR-COLLECTORS (S0310)","Municipal and County Issues","Budget, Spending, and Taxes",
"ACCIDENTS (S0333)","Health","Other",
"WATER--CONSERVATION (S0496)","Environmental",,
"Taxation--Energy Resources (I0810)","Budget, Spending, and Taxes","Energy",
"Taxation--City (I0775)","Municipal and County Issues","Budget, Spending, and Taxes",
"SEXUALLY ORIENTED BUSINESSES (S2194)","Business and Consumers",,
"SEARCH WARRANTS (S8366)","Legal Issues",,
"Retirement Systems--General (I0725)","Senior Issues",,
"RURAL COMMUNITY AFFAIRS, OFFICE OF (V0252)","State Agencies",,
"PUNCH CARD BALLOTS & VOTING MACHINES (S0421)","Campaign Finance and Election Issues",,
"PHOTOGRAPHIC TRAFFIC SIGNALS (S0439)","Transportation",,
"Health--AIDS (I0382)","Health",,
"HYBRID VEHICLES (S0691)","Transportation",,
"HEALTH MAINTENANCE ORGANIZATIONS (S0853)","Health",,
"GULF OF MEXICO (G4223)","Environmental",,
"GRAFFITI (S0152)","Other",,
"Elections--School District (I0283)","Campaign Finance and Election Issues","Education",
"Economic & Industrial Development--Rural (I0212)","Other",,
"Crime Victims Compensation (I0084)","Crime","Legal Issues",
"Communications & Press (I0073)","Technology and Communication",,
"ADOPTION (S0101)","Family and Children Issues",,
"VEHICLE EMISSIONS (S0128)","Transportation",,
"Tobacco Products (I0818)","Health",,
"TRAVEL (S0220)","Other",,
"TEXAS HISTORICAL COMMISSION (V0238)","State Agencies","Arts and Humanities",
"Safety--Fireworks (I0741)","Health",,
"Retirement Systems--Municipal (I0729)","Municipal and County Issues","Senior Issues",
"Resolutions--Official Designations--Miscellaneous (I0719)","Resolutions",,
"Redistricting (I0645)","Other",,
"RECREATIONAL & ALL-TERRAIN VEHICLES (S0573)","Recreation","Transportation",
"PATERNITY (S0022)","Family and Children Issues",,
"PARENTAL RIGHTS (S0095)","Family and Children Issues",,
"LOBBYISTS & LOBBYING (S3141)","Campaign Finance and Election Issues",,
"Housing--Rural (I0406)","Housing and Property",,
"Family--General (I0354)","Family and Children Issues",,
"FAMILY PLANNING & BIRTH CONTROL (S0466)","Family and Children Issues","Reproductive Issues",
"Education--Higher--Private Schools (I0238)","Education",,
"Education--Driver Education & Training (I0219)","Education",,
"CHILD CUSTODY (S4378)","Family and Children Issues",,
"BINGO (S2305)","Recreation",,
"AMERICAN RECOVERY AND REINVESTMENT ACT OF 2009 (P0495)","Budget, Spending, and Taxes",,
"AIRPORTS (S0307)","Transportation",,
"Women (I0925)","Sexual Orientation and Gender Issues",,
"VOLUNTEERS (S1314)","Social Issues","Labor and Employment",
"SECONDHAND METAL (S0255)","Commerce",,
"Retirement Systems--Police & Firefighters (I0730)","Senior Issues",,
"Resolutions--Suits vs. State (I0665)","Legal Issues","Resolutions",
"PRIVATE INVESTIGATORS & PRIVATE SECURITY AGENCIES (S1276)","Business and Consumers",,
"PARKS & WILDLIFE COMMISSION (V1564)","Environmental",,
"MOTOR VEHICLE DEALERS (S1214)","Transportation",,
"MANAGED CARE (S0454)","Health",,
"LONG-TERM CARE (S0417)","Health","Senior Issues",
"JUSTICE OF THE PEACE (S0133)","Judiciary",,
"JAILERS & PRISON GUARDS (S0341)","Crime",,
"Insurance--Fire, Allied Lines & Home (I0430)","Insurance",,
"Housing--Disabled Persons (I0403)","Housing and Property",,
"HUMAN TRAFFICKING (S0696)","Civil Liberties and Civil Rights","Crime",
"GENERAL LAND OFFICE COMMISSIONER (V0152)","State Agencies","Housing and Property",
"FUNERALS & FUNERAL DIRECTORS (S9813)","Other",,
"FUNERAL SERVICE COMMISSION, TEXAS (V0004)","State Agencies",,
"FLAGS (S0254)","Other",,
"FACILITIES COMMISSION, TEXAS (V0780)","State Agencies",,
"EDUCATION--HIGHER--CURRICULUM (S0257)","Education",,
"DISCRIMINATION (S0052)","Civil Liberties and Civil Rights",,
"DIABETES (S0486)","Health",,
"BIRTH & DEATH CERTIFICATES (S6418)","Health",,
"AUTISM & PERVASIVE DEVELOPMENTAL DISORDERS (S0566)","Health",,
"UNIVERSITY INTERSCHOLASTIC LEAGUE (S0337)","Education",,
"Taxation--County (I0780)","Municipal and County Issues","Budget, Spending, and Taxes",
"TRANSPORTATION, COMMISSIONER OF (V0830)","State Agencies","Transportation",
"TEXAS STATE UNIVERSITY SYSTEM (U0080)","Education",,
"Statutory Revision (I0771)","Legal Issues",,
"SOCIAL WORK & SOCIAL WORKERS (S0030)","Social Issues",,
"Resolutions--Adjournment (I0712)","Legal Issues",,
"Parks & Wildlife--Water Safety (I0570)","Environmental",,
