"2011-2012","upper","James Bolger","MIL000101"
"2011-2012","upper","James Marleau","MIL000012"
"2011-2012","lower","James Marleau","MIL000012"
"2011-2012","lower","Jimmy Womack","MIL000045"
"2011-2012","upper","Jimmy Womack","MIL000045"
"2011-2012","lower","Joe Haveman","MIL000128"
"2011-2012","upper","Joe Haveman","MIL000128"
,"lower","John J. Walsh","MIL000057"
,"lower","Jon M. Switalski","MIL000063"
"2011-2012","upper","Joseph Hune","MIL000022"
"2011-2012","upper","Judith Emmons","MIL000033"
"2011-2012","lower","Judith Emmons","MIL000033"
"2011-2012","lower","Judson Gilbert","MIL000119"
"2011-2012","upper","Judson Gilbert","MIL000119"
,"lower","Judson S. Gilbert II","MIL000119"
,"lower","Kenneth B. Horn","MIL000132"
,"lower","Lisa Posthumus Lyons","MIL000124"
,"lower","Margaret E. O'Brien","MIL000099"
,"lower","Mark S. Meadows","MIL000107"
"2011-2012","lower","Marty Knollenberg","MIL000079"
"2011-2012","upper","Marty Knollenberg","MIL000079"
"2011-2012","lower","Matt Lori","MIL000097"
"2011-2012","upper","Matt Lori","MIL000097"
,"lower","Matthew J. Lori","MIL000097"
,"lower","Maureen L. Stapleton","MIL000042"
"2011-2012","lower","Michael Green","MIL000031"
"2011-2012","upper","Michael Green","MIL000031"
"2011-2012","upper","Michael Kowall","MIL000015"
"2011-2012","lower","Michael Kowall","MIL000015"
"2011-2012","lower","Mike Shirkey","MIL000103"
"2011-2012","upper","Mike Shirkey","MIL000103"
"2011-2012","upper","Morris Hood","MIL000003"
,"lower","Nancy E. Jenkins","MIL000095"
"2011-2012","lower","O?Brien","MIL000099"
,"lower","Paul E. Opsommer","MIL000131"
"2011-2012","upper","Pete Lund","MIL000074"
"2011-2012","lower","Pete Lund","MIL000074"
,"lower","Peter J. Lund","MIL000074"
"2011-2012","lower","Philip Potvin","MIL000140"
"2011-2012","upper","Philip Potvin","MIL000140"
"2011-2012","upper","Phillip Pavlov","MIL000025"
"2011-2012","lower","Phillip Pavlov","MIL000025"
"2011-2012","upper","Rashida H. Tlaib","MIL000050"
"2011-2012","lower","Rashida H. Tlaib","MIL000050"
,"lower","Ray A. Franz","MIL000139"
,"lower","Robert J. Genetski II","MIL000126"
"2011-2012","upper","Stacy Erwin Oakes","MIL000133"
,"lower","Stacy Erwin Oakes","MIL000133"
"2011-2012","lower","Stacy Erwin Oakes","MIL000133"
"2011-2012","lower","Stallworth","MIL000046"
"2011-2012","lower","Steven Bieda","MIL000009"
"2011-2012","upper","Steven Bieda","MIL000009"
,"lower","Thomas B. Hooker","MIL000115"
"2011-2012","lower","Thomas Casperson","MIL000038"
"2011-2012","upper","Thomas Casperson","MIL000038"
"2011-2012","lower","Thomas Stallworth","MIL000046"
"2011-2012","upper","Thomas Stallworth","MIL000046"
"2011-2012","upper","Tupac Hunter","MIL000005"
,"lower","Wayne A. Schmidt","MIL000142"
"2011-2012","upper","Wayne A. Schmidt","MIL000142"
"2011-2012","lower","Wayne A. Schmidt","MIL000142"
